label,t,r,points,kTeams,scoringDiscAbs,minScoringDiscAbs,discSource,isSolvable,baselineUnlocked,baselineDiscAbs
24T12805,12805,4,0.000338,12,184850958225250677979003649759924186484182089728,518287971809199522239938782298112,exact_nfdisc,True,,
24T12805,12805,20,0.000917,11,347829689890788776136962804450398419550208,1038857917466969819017301670708663553717,exact_nfdisc,True,,
24T12806,12806,0,0.0,28,18502680343131452174319262951634737561600,15260028301318861081003687936,exact_nfdisc,True,,
24T12806,12806,4,0.0,26,1881994070245503468801600000000000000000000,741174505012476052488353747461734400,exact_nfdisc,True,,
24T12806,12806,8,0.0,32,1881994070245503468801600000000000000000000,18957674376457338704316043853759765625,exact_nfdisc,True,,
24T12806,12806,16,0.0,24,1881994070245503468801600000000000000000000,59340886065952261388066196441650390625,exact_nfdisc,True,,
24T12806,12806,20,2e-06,20,1881994070245503468801600000000000000000000,403383776146968204722913048510590877696,exact_nfdisc,True,,
24T12806,12806,24,6.1e-05,15,1482739875811915484347747753155730220253184,1482739875811915484347747753155730220253184,exact_nfdisc,True,,
24T12807,12807,0,0.005395,8,321739927356048103426129030756848203185564680192,637434696691054368000000000000000,exact_nfdisc,True,,
24T12807,12807,24,0.015625,7,605410435694739591838283141038888988966912,605410435694739591838283141038888988966912,exact_nfdisc,True,,
24T12810,12810,0,0.001606,10,1797223657338412331307439794165132348620800,54292191730359217431348333300940800,exact_nfdisc,True,,
24T12810,12810,4,0.049006,5,256696800959580896702862380933382391290484477201150377984,169861992584860799669996362867903149360807936,exact_nfdisc,True,,
24T12810,12810,8,0.056498,5,519378116676109301802817965651714987561966309344280576,3605498003205418009466581005649987433452680511488,exact_nfdisc,True,,
24T12810,12810,20,0.106321,4,256696800959580896702862380933382391290484477201150377984,955118337679583187762357111650912100483386572800,exact_nfdisc,True,,
24T12811,12811,0,0.001236,10,590083322449875036856102907848813445120000000000000,138200587082830887832180578320384,exact_nfdisc,True,,
24T12811,12811,8,0.013118,7,590083322449875036856102907848813445120000000000000,4210181443372990731859057108542510986328125,exact_nfdisc,True,,
24T12811,12811,24,0.024961,6,223576946427369668516406808360643234018421843395870720000000000000,15753724790728433547125406482184453716008639794249728,exact_nfdisc,True,,
24T12812,12812,0,0.027817,6,2188563240104120927664251206559617515520000000000,10712287767758442946120737756282880000000000,exact_nfdisc,True,,
24T12814,12814,0,1e-06,21,1156065263352484747618787846754304000000000000,32046376266940204172939013169,exact_nfdisc,True,,
24T12814,12814,4,0.0,26,122868026714048756256646598656000000000000,1076093624801719082996573273063424,exact_nfdisc,True,,
24T12814,12814,8,0.0,22,24690483370599571709123989504000000000000,969280656977619873243818818777225,exact_nfdisc,True,,
24T12814,12814,12,0.0,24,546138301723557567484946917249000000000000,1076093624801719082996573273063424,exact_nfdisc,True,,
24T12814,12814,16,0.0,22,24690483370599571709123989504000000000000,42059310455821186823911105622909049,exact_nfdisc,True,,
24T12814,12814,20,1e-06,21,122868026714048756256646598656000000000000,4687749993874464809639333381873574369,exact_nfdisc,True,,
24T12814,12814,24,3e-06,19,614380479621307846759276232066954072064000000000000,3159530522393854621760789451637193414017024,exact_nfdisc,True,,
24T12816,12816,4,0.000211,13,8262325520280342076175872835416678207586304,11935913115234869169771450911000887296,exact_nfdisc,True,,
24T12816,12816,12,0.000488,12,11935913115234869169771450911000887296,11935913115234869169771450911000887296,exact_nfdisc,True,,
24T12817,12817,4,1.4e-05,17,25138728738811345988851708086681954418688,1255504619595342316165015941171642368,exact_nfdisc,True,,
24T12817,12817,12,2e-06,20,25138728738811345988851708086681954418688,1255504619595342316165015941171642368,exact_nfdisc,True,,
24T12820,12820,0,0.013559,7,10919153429845459657777601455021986152448,55323651649801382326438602815492096,exact_nfdisc,True,,
24T12822,12822,0,0.000418,12,705928307774695682900503062121561632800768,717599275898000606768593167007612928,exact_nfdisc,True,,
24T12828,12828,4,0.0,32,9747332959861239067759186104414160206426013696,11411261770951527979960970051584,exact_nfdisc,True,,
24T12828,12828,12,0.0,23,198925162446147736076718083763554289927061504,3035357092989314820506562557427281035264,exact_nfdisc,True,,
24T12832,12832,0,0.00547,8,530366936772092381515917820158996034526545707008,2582080393075363257903454290444288,exact_nfdisc,True,,
24T12832,12832,4,0.005767,8,1835179712014160489674456125117633337462095872,2582080393075363257903454290444288,exact_nfdisc,True,,
24T12832,12832,8,0.119365,4,1835179712014160489674456125117633337462095872,16722924086596779216642411164290243522199552,exact_nfdisc,True,,
24T12832,12832,16,0.112569,4,1835179712014160489674456125117633337462095872,57864789226978474798070626866056205959168,exact_nfdisc,True,,
24T12832,12832,20,0.125,4,1835179712014160489674456125117633337462095872,1835179712014160489674456125117633337462095872,exact_nfdisc,True,,
24T12832,12832,24,0.125,4,530366936772092381515917820158996034526545707008,530366936772092381515917820158996034526545707008,exact_nfdisc,True,,
24T12834,12834,0,0.01235,7,2318267022486531977399887958541759680610304,3056601467699519193446612992000000,exact_nfdisc,True,,
24T12834,12834,4,0.00672,8,579566755621632994349971989635439920152576,842166161591795160839840580549738496,exact_nfdisc,True,,
24T12834,12834,8,0.006833,8,579566755621632994349971989635439920152576,3368664646367180643359362322198953984,exact_nfdisc,True,,
24T12834,12834,12,0.006625,8,2318267022486531977399887958541759680610304,842166161591795160839840580549738496,exact_nfdisc,True,,
24T12838,12838,0,0.0,32,40792501770178962248433664000000000000,6012153563382994495468161681,exact_nfdisc,True,,
24T12838,12838,4,0.0,33,287527931837760749377980861603821381484544,304066303847342143191568613376,exact_nfdisc,True,,
24T12838,12838,8,0.0,23,560843458183159880939047223296000000000000,897973183520851338595986572265625,exact_nfdisc,True,,
24T12838,12838,12,0.0,32,40792501770178962248433664000000000000,29173848216183233314816000000000000,exact_nfdisc,True,,
24T12838,12838,16,0.0,22,560843458183159880939047223296000000000000,5649479891833902590197264000000000000,exact_nfdisc,True,,
24T12838,12838,20,0.0,26,287527931837760749377980861603821381484544,442096873192327584351235600000000000000,exact_nfdisc,True,,
24T12839,12839,0,9e-05,14,63514804868771204222950655184076800000000,916899862091129257567287508992,exact_nfdisc,True,,
24T12839,12839,4,5e-06,18,939044869867962319959448287004257085816832,794763393364677677354736328125,exact_nfdisc,True,,
24T12839,12839,8,0.000201,13,939044869867962319959448287004257085816832,35466068578497140640735626220703125,exact_nfdisc,True,,
24T12839,12839,12,0.000405,12,16259790046405428281075367727123660800000000,699749944733452778645038604736328125,exact_nfdisc,True,,
24T12839,12839,16,0.000855,11,147214301100933503681526201141156547320086528,478338699386201880293072969971923828125,exact_nfdisc,True,,
24T12839,12839,20,0.000242,13,143763965918880374688990430801910690742272,56617261247012644343125114880000000000000,exact_nfdisc,True,,
24T12847,12847,0,0.000212,13,8333356461733486728860974919056359424,127156928432212627088332747177984,exact_nfdisc,True,,
24T12847,12847,4,0.0,27,33876441622747807564942485034773841444864,10135534560907777633875586514944,exact_nfdisc,True,,
24T12847,12847,12,0.0,29,777051415805264594049680014701383945027584,54582224927501496288808705982464,exact_nfdisc,True,,
24T12847,12847,16,0.0,25,8333356461733486728860974919056359424,10940787750634171116217414885310464,exact_nfdisc,True,,
24T12847,12847,20,0.0,25,33876441622747807564942485034773841444864,68590261715120407797864861094509543424,exact_nfdisc,True,,
24T12855,12855,4,0.000977,11,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12855,12855,8,0.000977,11,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12855,12855,12,0.000796,11,2815762245520727400621787040942316181424334438400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12855,12855,16,0.000977,11,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12855,12855,20,0.001953,10,19179327956246449271279684514375270400000000000000,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12856,12856,4,0.0,23,767173118249857970851187380575010816000000000000,10678856234632582945671382135517767127793664,exact_nfdisc,True,,
24T12856,12856,8,0.0,22,767173118249857970851187380575010816000000000000,7727876721872448746791521746944000000000000,exact_nfdisc,True,,
24T12856,12856,16,0.0,23,767173118249857970851187380575010816000000000000,7727876721872448746791521746944000000000000,exact_nfdisc,True,,
24T12856,12856,20,3e-06,19,767173118249857970851187380575010816000000000000,43943725027925581335305635495936000000000000,exact_nfdisc,True,,
24T12859,12859,0,0.035172,5,27969976257748130168325870327700898481160828261645616831344115395874711840741392384000000,59399875901345227159481335545263894056810898784256,exact_nfdisc,True,,
24T12859,12859,4,0.00827,7,27969976257748130168325870327700898481160828261645616831344115395874711840741392384000000,65094094851860376416092483912019906658304000000,exact_nfdisc,True,,
24T12859,12859,20,0.190071,3,27969976257748130168325870327700898481160828261645616831344115395874711840741392384000000,17559149773611573518921847758452642880373252876806578019995135750561,exact_nfdisc,True,,
24T12859,12859,24,0.377409,2,27969976257748130168325870327700898481160828261645616831344115395874711840741392384000000,5769641324572672456305809782363713069129139602681722358804795134929,exact_nfdisc,True,,
24T12861,12861,0,0.0,44,1395743697107982480343497507365453824000000000000,109312445564577603412641005625,exact_nfdisc,True,,
24T12861,12861,4,0.0,40,692241241431697123615659993412408635817984,32165300633840699230283936825344,exact_nfdisc,True,,
24T12861,12861,8,0.0,27,692241241431697123615659993412408635817984,49291377299029405890794225664000000,exact_nfdisc,True,,
24T12861,12861,12,0.0,25,10816269397370267556494687397068884934656,38457186985080064332351610090946560000,exact_nfdisc,True,,
24T12861,12861,16,0.0,26,53962211437744845562748942172150562816000000000000,110348119898349642767722521591185145856,exact_nfdisc,True,,
24T12861,12861,20,3e-06,19,367885377587702551071429962559083857827745234944,1531082765520897047704088762080322265625,exact_nfdisc,True,,
24T12863,12863,4,0.0,27,5319896713672589359887635823451134391727764168380405252096,6275795166517058417662221090816,exact_nfdisc,True,,
24T12863,12863,20,9.5e-05,14,10010324219758335092489355965104563614263416199315456,19773794546808516072226362062261962890625,exact_nfdisc,True,,
24T12865,12865,0,0.0,23,10925963483957527547486875425536212992,1547404088953395993653761015808,exact_nfdisc,True,,
24T12868,12868,0,6e-06,18,1981953692971647111633569301511642647443275776,712128941399309418986850874294272,exact_nfdisc,True,,
24T12869,12869,0,0.002388,9,9733876652540019827844106315689670089753505247916982272,4119383734560489472000000000000000,exact_nfdisc,True,,
24T12869,12869,24,0.027502,6,18316006203021633309895371858192480613564827041792,22633335773121593334090614272000000000000000,exact_nfdisc,True,,
24T12870,12870,0,0.0,31,204919927145849378991980044098220326912,350135732874421546068549632000,exact_nfdisc,True,,
24T12870,12870,16,5.7e-05,15,204919927145849378991980044098220326912,961443001224472067282127192758157312,exact_nfdisc,True,,
24T12871,12871,6,0.000206,13,16587215244964804821229937430102016000000,7851360579186599662137711020474368,exact_nfdisc,True,,
24T12871,12871,10,0.001953,10,16587215244964804821229937430102016000000,16587215244964804821229937430102016000000,exact_nfdisc,True,,
24T12871,12871,14,0.001876,10,16587215244964804821229937430102016000000,435216572008908282111102684893676568576,exact_nfdisc,True,,
24T12871,12871,18,0.001876,10,16587215244964804821229937430102016000000,435216572008908282111102684893676568576,exact_nfdisc,True,,
24T12884,12884,0,3e-06,19,3745529745087866468591649733898751967232,841208693023090923492343808,exact_nfdisc,True,,
24T12884,12884,4,9.7e-05,14,5886913169662098877378985984000000000000,32218608803115072396374854074368,exact_nfdisc,True,,
24T12884,12884,6,0.0,24,430870799947515288749080576000000000000,15447783536275254025000000000000,exact_nfdisc,True,,
24T12884,12884,8,1.2e-05,17,958855614742493815959462331878080503611392,2661737291836690420946079580160000,exact_nfdisc,True,,
24T12884,12884,10,1.4e-05,17,30319837095132146591945487548233195454464,902679889532763246432256000000000000,exact_nfdisc,True,,
24T12884,12884,12,0.000214,13,5886913169662098877378985984000000000000,66988075310691226171875000000000000,exact_nfdisc,True,,
24T12884,12884,14,2.7e-05,16,30319837095132146591945487548233195454464,959399940892735857185403266381381632,exact_nfdisc,True,,
24T12884,12884,16,2.8e-05,16,3745529745087866468591649733898751967232,5093311781157005380418917662130700288,exact_nfdisc,True,,
24T12884,12884,18,2.8e-05,16,430870799947515288749080576000000000000,902679889532763246432256000000000000,exact_nfdisc,True,,
24T12886,12886,6,1e-06,21,1944849415115553613423402601353216000000000000,77134443548741912704790804367919921875,exact_nfdisc,True,,
24T12886,12886,10,2.6e-05,16,1944849415115553613423402601353216000000000000,785704286717596655533844051468903449839,exact_nfdisc,True,,
24T12886,12886,14,5.2e-05,15,1944849415115553613423402601353216000000000000,785704286717596655533844051468903449839,exact_nfdisc,True,,
24T12886,12886,18,0.0,27,1944849415115553613423402601353216000000000000,27235510132458685207636126992085892519063,exact_nfdisc,True,,
24T12887,12887,6,3e-06,19,540285701378994459834781696000000000000,30515618346623548291379638671875,exact_nfdisc,True,,
24T12887,12887,18,5.8e-05,15,540285701378994459834781696000000000000,8441964084046788434918464000000000000,exact_nfdisc,True,,
24T12893,12893,6,0.006955,8,11446443423527251638411946795299938423013376,215594537367499561174999188620733054976,exact_nfdisc,True,,
24T12893,12893,10,0.000434,12,2861610855881812909602986698824984605753344,53898634341874890293749797155183263744,exact_nfdisc,True,,
24T12893,12893,14,0.00022,13,2861610855881812909602986698824984605753344,215594537367499561174999188620733054976,exact_nfdisc,True,,
24T12893,12893,18,0.001711,10,11446443423527251638411946795299938423013376,53898634341874890293749797155183263744,exact_nfdisc,True,,
24T12896,12896,0,1e-06,21,17160042727301351805236610138107805696,2602301513185839160694163898368,exact_nfdisc,True,,
24T12896,12896,4,0.000231,13,67031416903520905489205508351983616,1016067054238637996607741112614912,exact_nfdisc,True,,
24T12896,12896,6,0.000198,13,3458023770586208270489663244157468016640000,30187949294915868654914407962181632,exact_nfdisc,True,,
24T12896,12896,8,0.000116,14,67031416903520905489205508351983616,1016067054238637996607741112614912,exact_nfdisc,True,,
24T12896,12896,12,1.4e-05,17,17160042727301351805236610138107805696,16257072867818207945723857801838592,exact_nfdisc,True,,
24T12896,12896,18,0.000225,13,3458023770586208270489663244157468016640000,1774201143455010609781668588681560064000,exact_nfdisc,True,,
24T12897,12897,4,0.000207,13,1482455067073235849268886125117116826393772032,174927005353063737585658195636912128000,exact_nfdisc,True,,
24T12897,12897,8,0.000103,14,1482455067073235849268886125117116826393772032,174927005353063737585658195636912128000,exact_nfdisc,True,,
24T12897,12897,10,0.001711,10,40026286810977367930259925378162154312631844864,65119817932270030602906219703642613612544,exact_nfdisc,True,,
24T12897,12897,14,0.001711,10,40026286810977367930259925378162154312631844864,65119817932270030602906219703642613612544,exact_nfdisc,True,,
24T12898,12898,0,2.1e-05,16,7962112293036963375739259704931546576870965248,51492296682006118400000000000000,exact_nfdisc,True,,
24T12898,12898,4,0.000177,13,15341689835879901055351397310049288057782272,24050013266076471594987554865152,exact_nfdisc,True,,
24T12898,12898,6,1e-05,17,385058504516925425601638347053465600000000,28388545177773149285888671875,exact_nfdisc,True,,
24T12898,12898,8,0.000832,11,3835422458969975263837849327512322014445568,1961057911739281913655106203600027648,exact_nfdisc,True,,
24T12898,12898,10,0.000934,11,7512358958943698559675586296034056686534656,99925518979881301398584309774389826551808,exact_nfdisc,True,,
24T12898,12898,12,0.000167,13,8153202988069850496757001937849903694715868413952,2321354144983853651957403564453125,exact_nfdisc,True,,
24T12898,12898,14,0.000417,12,7512358958943698559675586296034056686534656,4324634682291485672204168817138671875,exact_nfdisc,True,,
24T12898,12898,16,0.001746,10,14982118980351465874366598935595007868928,830808327370935920230400000000000000,exact_nfdisc,True,,
24T12898,12898,18,0.000831,11,98574977156332908954019416845687193600000000,26575535044739622778091877801513671875,exact_nfdisc,True,,
24T12903,12903,10,0.001414,10,113537263025359767912541995145924364714066667282588887767126579871744,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12903,12903,14,0.000648,11,201138187222469375802910809462708913477216659157810452601618530964166672384,19179327956246449271279684514375270400000000000000,exact_nfdisc,True,,
24T12904,12904,6,0.000184,13,524820771335989326741740931269702034619333349474304,197791631933586076941720143348318916352,exact_nfdisc,True,,
24T12904,12904,10,8.9e-05,14,524820771335989326741740931269702034619333349474304,9751999273649149083971218377755590656,exact_nfdisc,True,,
24T12904,12904,14,4.3e-05,15,524820771335989326741740931269702034619333349474304,772623562240570613053594309954370767,exact_nfdisc,True,,
24T12904,12904,18,2.3e-05,16,524820771335989326741740931269702034619333349474304,97332256035414591771442634523311095467,exact_nfdisc,True,,
24T12905,12905,4,8.4e-05,14,255566251686546197877104734399348883181621315895296,50298967091577945260344962724134912,exact_nfdisc,True,,
24T12905,12905,8,4.1e-05,15,255566251686546197877104734399348883181621315895296,10745018604768237818066856050688000,exact_nfdisc,True,,
24T12906,12906,0,0.0076,8,102375703126290828106021524221374496768000,7889393759145568971176274008533125562368,exact_nfdisc,True,,
24T12906,12906,2,8.3e-05,14,248276064539467458958437075729363349637022468800512,13040472949668356178607953298849792,exact_nfdisc,True,,
24T12906,12906,4,0.003906,9,102375703126290828106021524221374496768000,102375703126290828106021524221374496768000,exact_nfdisc,True,,
24T12906,12906,6,1.1e-05,17,134275859675212254709809126949358220463505932288,13040472949668356178607953298849792,exact_nfdisc,True,,
24T12906,12906,8,0.0076,8,102375703126290828106021524221374496768000,7889393759145568971176274008533125562368,exact_nfdisc,True,,
24T12907,12907,0,0.061441,5,9824255868227594576457118469616169910272000,1837114318675138211521564885479722057728000,exact_nfdisc,True,,
24T12909,12909,0,0.000721,11,1031028839854252542782152618917150972851915027644416,46807659305520693417885260944320233472,exact_nfdisc,True,,
24T12912,12912,6,0.000189,13,22000632533673026813651292138086333324573233709056,194735683464888999350549073688927801344,exact_nfdisc,True,,
24T12912,12912,10,0.00018,13,352010120538768429018420674209381333193171739344896,16307211774525616888974202215649959927,exact_nfdisc,True,,
24T12912,12912,14,0.000199,13,85939970834660260990825359914399739549114194176,174658865715442682470885418629454626816,exact_nfdisc,True,,
24T12912,12912,18,0.00018,13,352010120538768429018420674209381333193171739344896,16307211774525616888974202215649959927,exact_nfdisc,True,,
24T12914,12914,6,9.4e-05,14,88002530134692107254605168552345333298292934836224,194735683464888999350549073688927801344,exact_nfdisc,True,,
24T12914,12914,10,7.9e-05,14,24757938180028908680413998477294901051296774008132878729216,100770659161041207201035923236807770112,exact_nfdisc,True,,
24T12914,12914,14,7.9e-05,14,24757938180028908680413998477294901051296774008132878729216,100770659161041207201035923236807770112,exact_nfdisc,True,,
24T12914,12914,18,4.8e-05,15,5500158133418256703412823034521583331143308427264,194735683464888999350549073688927801344,exact_nfdisc,True,,
24T12915,12915,0,0.0,27,7964102059789707797590025936728679449100288,722291351819321337834842882048,exact_nfdisc,True,,
24T12917,12917,0,1e-06,20,325971953994048344346810730376364818432,129307051150865914423985307648,exact_nfdisc,True,,
24T12917,12917,4,1.2e-05,17,39317918745692269988536470024714377494528,1243484321571534516703837319856128,exact_nfdisc,True,,
24T12917,12917,6,0.0,26,447771487173062477092479842664841216,36911670214731151123470723579904,exact_nfdisc,True,,
24T12917,12917,8,7e-06,18,325971953994048344346810730376364818432,12793812049925752484014640089329041408,exact_nfdisc,True,,
24T12917,12917,10,0.0,22,447771487173062477092479842664841216,447771487173062477092479842664841216,exact_nfdisc,True,,
24T12917,12917,14,1e-06,21,447771487173062477092479842664841216,447771487173062477092479842664841216,exact_nfdisc,True,,
24T12917,12917,16,3.8e-05,15,761494973635031019853444937769416858646047090199302405881856,26317918801046902090478335251162595328,exact_nfdisc,True,,
24T12917,12917,18,0.0,22,447771487173062477092479842664841216,447771487173062477092479842664841216,exact_nfdisc,True,,
24T12917,12917,20,0.000114,14,157271674982769079954145880098857509978112,284050361516072407618138435213284343808,exact_nfdisc,True,,
24T12917,12917,24,0.001523,10,2102550293237552525544635143209234850593344294223872,10635151324120300605516283904000000000000,exact_nfdisc,True,,
24T12918,12918,0,3e-06,19,1303887815976193377387242921505459273728,840521339482504453062007980032,exact_nfdisc,True,,
24T12918,12918,4,0.000427,12,42838116017565054979144360149694722080768,326057797452513251001032737608957952,exact_nfdisc,True,,
24T12918,12918,8,7e-06,18,1303887815976193377387242921505459273728,9599101256272526852670036627127533568,exact_nfdisc,True,,
24T12918,12918,10,4e-06,19,114629500716303994135674839722199351296,111942871793265619273119960666210304,exact_nfdisc,True,,
24T12918,12918,14,0.0,22,114629500716303994135674839722199351296,111942871793265619273119960666210304,exact_nfdisc,True,,
24T12918,12918,20,0.000918,11,2677382251097815936196522509355920130048,11848890613211400333764576461610549248,exact_nfdisc,True,,
24T12919,12919,0,1.1e-05,17,102165180232439893478512549558164127744,35227447943356087763455981809,exact_nfdisc,True,,
24T12920,12920,8,0.003849,9,272511495232519445325198974416606581489664,68127873808129861331299743604151645372416,exact_nfdisc,True,,
24T12920,12920,12,0.001953,10,68127873808129861331299743604151645372416,68127873808129861331299743604151645372416,exact_nfdisc,True,,
24T12920,12920,16,0.003849,9,272511495232519445325198974416606581489664,68127873808129861331299743604151645372416,exact_nfdisc,True,,
24T12924,12924,24,0.03125,6,1278075416988485887224931942102777523444662439746994176,1278075416988485887224931942102777523444662439746994176,exact_nfdisc,True,,
24T12932,12932,0,0.006573,8,30686924729994318834047495223000432640000000000,1289561192444461169625815980620428345344,exact_nfdisc,True,,
24T12932,12932,8,0.001643,10,30686924729994318834047495223000432640000000000,1289561192444461169625815980620428345344,exact_nfdisc,True,,
24T12932,12932,16,0.000977,11,30686924729994318834047495223000432640000000000,30686924729994318834047495223000432640000000000,exact_nfdisc,True,,
24T12937,12937,0,0.013784,6,130485415100794239787618921637629263162332428188813219074335292950488076009909929086197245387988745060352,8424585859133985982269056687014906844197158912,exact_nfdisc,True,,
24T12937,12937,4,0.028056,5,2038834610949909996681545650587957236911444190450206548036488952351376187654842641971831959187324141568,8424585859133985982269056687014906844197158912,exact_nfdisc,True,,
24T12937,12937,8,0.003645,8,2038834610949909996681545650587957236911444190450206548036488952351376187654842641971831959187324141568,539173494984575102865219627968954038028618170368,exact_nfdisc,True,,
24T12937,12937,12,0.014676,6,8351066566450831346407610984808272842389275404084046020757458748831236864634235461516623704831279683862528,55663080913483205630743059933851077805777451220992,exact_nfdisc,True,,
24T12937,12937,16,0.014676,6,8351066566450831346407610984808272842389275404084046020757458748831236864634235461516623704831279683862528,55663080913483205630743059933851077805777451220992,exact_nfdisc,True,,
24T12938,12938,4,0.00308,9,12045579124558542204464342745097437184000000000000,499542732804612817107656771164799238144,exact_nfdisc,True,,
24T12938,12938,12,0.013076,7,3083668255886986804342871742744943919104000000000000,12280092159380385999772546870483958938730496,exact_nfdisc,True,,
24T12938,12938,20,0.125,4,3083668255886986804342871742744943919104000000000000,3083668255886986804342871742744943919104000000000000,exact_nfdisc,True,,
24T12939,12939,0,0.001297,10,10956653647217835853198686749971507516501131264,3671542499812683316765806034944,exact_nfdisc,True,,
24T12939,12939,4,4.5e-05,15,10148202890708451434403965393276760302314061824,15948614791615875507482053417369600,exact_nfdisc,True,,
24T12939,12939,12,0.000372,12,5242577469907002742968454778362701367113416704,70244468782516764526895630490009600,exact_nfdisc,True,,
24T12939,12939,16,0.0001,14,10956653647217835853198686749971507516501131264,36598536551383039553113742387445760000,exact_nfdisc,True,,
24T12939,12939,20,0.000426,12,449673143617240884489723589428685790248960000,887027252748313195322804075851939840000,exact_nfdisc,True,,
24T12939,12939,24,0.040857,5,235070707113424271564763779026337138214733592821497856000000000000,5419183369641300104990687073601176626790400,exact_nfdisc,True,,
24T12943,12943,0,0.023159,5,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,310237737996290789536408822993948161118208,exact_nfdisc,True,,
24T12943,12943,4,0.113163,3,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,485079435435275502494281084730419651202042226016256,exact_nfdisc,True,,
24T12943,12943,8,0.02493,5,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,462607798991466047758370480280322695924799181,exact_nfdisc,True,,
24T12943,12943,12,0.050829,4,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,3408192151753453943689219252677479453650051109,exact_nfdisc,True,,
24T12943,12943,16,0.049861,4,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,462607798991466047758370480280322695924799181,exact_nfdisc,True,,
24T12943,12943,20,0.113163,3,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,485079435435275502494281084730419651202042226016256,exact_nfdisc,True,,
24T12943,12943,24,0.056825,4,9439304054891042263732774292228716757887647094667231856997304649464315486764344388049728708381316960137936633856,801866005515455422490546282921714117293171843006464,exact_nfdisc,True,,
24T12946,12946,4,9.2e-05,14,26310671764277220006592558185902848090493157376,73708793268970385376973562691686400,exact_nfdisc,True,,
24T12947,12947,4,0.001443,10,1234916426816388203945075575703965611851776,12563622418882117194442086547456,exact_nfdisc,True,,
24T12947,12947,20,0.001719,10,656285220783728163492774909027691188728119689216,1234916426816388203945075575703965611851776,exact_nfdisc,True,,
24T12953,12953,4,2.4e-05,16,301493268265719776353778216724600979456,3514828046427235300077507444736,exact_nfdisc,True,,
24T12953,12953,20,0.000425,12,160225883980402383665228249274338669123076096,301493268265719776353778216724600979456,exact_nfdisc,True,,
24T12959,12959,0,9e-05,14,16680527801874970775752262192146721077161099264,8888031390275187089101553664000000,exact_nfdisc,True,,
24T12961,12961,0,0.000168,13,573996535860363182588349898395813699527247560441856,79364970399781246837546591425921024,exact_nfdisc,True,,
24T12961,12961,8,0.000798,11,573996535860363182588349898395813699527247560441856,299527788492151388726678426509525268429056,exact_nfdisc,True,,
24T12961,12961,16,8.6e-05,14,140135873012783980124108861913040453986144423936000000000000,299527788492151388726678426509525268429056,exact_nfdisc,True,,
24T12961,12961,24,0.00185,10,573996535860363182588349898395813699527247560441856,1179018054618961856783720316418677895005482254336,exact_nfdisc,True,,
24T12963,12963,8,3e-06,18,59247702064254224700849094050944337961555120626836304753851805042630644927554154956897386496,2729044776803791913607584666085228544,exact_nfdisc,True,,
24T12963,12963,16,1.5e-05,16,1712904962796967852897988774375422546358944812427646661951206226113626406926680064,586412545733132446592514758897827840000,exact_nfdisc,True,,
24T12963,12963,24,0.03125,6,88822560342321453753844603266478943336604352118784,88822560342321453753844603266478943336604352118784,exact_nfdisc,True,,
24T12964,12964,8,5e-05,15,3743560088834585193061092888431649353629696,131905688813231069295601000000000000,exact_nfdisc,True,,
24T12964,12964,12,1.4e-05,17,913955099813131150649680880964758142976,131905688813231069295601000000000000,exact_nfdisc,True,,
24T12964,12964,16,1.3e-05,17,3743560088834585193061092888431649353629696,131905688813231069295601000000000000,exact_nfdisc,True,,
24T12964,12964,24,0.012389,7,19814558607114203869209535257536091764665288247124490274297872384,955826324283943251067849874496924160000000000000000,exact_nfdisc,True,,
24T12965,12965,0,0.000344,12,2606413763475854671682811097744781258396476112896,13091153685546413233186766464221184,exact_nfdisc,True,,
24T12965,12965,4,0.000348,12,735188401482409733674303479598488360320084475904,13091153685546413233186766464221184,exact_nfdisc,True,,
24T12965,12965,8,0.000479,12,204751406252581656212043048442748993536000000,28780508433363035606851047583128842051518464,exact_nfdisc,True,,
24T12965,12965,12,6e-05,15,204751406252581656212043048442748993536000000,28780508433363035606851047583128842051518464,exact_nfdisc,True,,
24T12965,12965,16,0.000122,14,204751406252581656212043048442748993536000000,204751406252581656212043048442748993536000000,exact_nfdisc,True,,
24T12967,12967,8,3e-06,19,17440735694881244500812734362662821215338496,474351683207984673592546398375510016,exact_nfdisc,True,,
24T12967,12967,12,0.007812,8,1090045980930077781300795897666426325958656,1090045980930077781300795897666426325958656,exact_nfdisc,True,,
24T12967,12967,16,0.001376,10,65889488368672299131784634138589265243406918090672744431616,272511495232519445325198974416606581489664,exact_nfdisc,True,,
